IL ID,Cation,Anion,a,b,R^2
953,"n-2coo1,2,1,1",ntf2,-0.9115153508459062,0.003735842588888678,0.9998838136599716
850,"mo-8,1",dca,-0.9203718529542596,0.003551402942655922,0.9998816155074192
554,"im-4,1",bf3-ph,-0.9126678763448506,0.0038718153926947585,0.9998808105135951
831,"mo-2o1,1",fap,-1.0130408128226898,0.0038592799845514796,0.9998789398743653
25,"cprop-(n-2,2),(n-2,2),(n-2,2)",dca,-0.846188599672706,0.003870189521924121,0.9998777540827134
694,"im-6,1",triazolide,-1.0568295655967652,0.004111012345675571,0.9998773893035724
309,"im-2,1",tfes,-0.7649603372469644,0.003437700483421597,0.9998773578178534
1418,"p-4,2,2,2","imidazolide-1[2],no2[5]",-0.9144571780494926,0.003631191045314746,0.9998768002074415
1953,"trz124-3,1",so3-1,-1.0364264051992258,0.003992625370652402,0.9998764206367213
1901,"s-2,1,1",dca,-0.6403726280334165,0.0034718929769045693,0.9998762005649999
1712,"py-8,1[2]",ntf2,-1.0088151027832735,0.0041705167039642254,0.999875973296051
1703,"py-6,cn[3]",ntf2,-0.8916889399301814,0.003392945187445802,0.9998742394326909
239,"im-2,1",bf2ox,-1.0134649871379275,0.004280804671473048,0.9998732251253012
295,"im-2,1",so4-4,-0.829685764220657,0.0034900083701983027,0.9998722203732123
1561,"pip-6,1,1[3]",ntf2,-0.9713405714403668,0.003802562039366386,0.999872025496306
1677,"py-4,coo4[3]",ntf2,-0.8913924065667975,0.003503953968342256,0.9998720090578658
759,"im-9,1",ntf2,-0.8473042869698704,0.003669944436940345,0.9998708533511318
1627,"py-2,cn[2]",ntf2,-0.9534720603832405,0.0036880176312145342,0.999870685041415
988,"n-2o1,2,2,1",tfesi,-1.051144268689503,0.004194687915241814,0.9998695903490968
1724,py-8,bf4,-0.8451171277987812,0.00349017189822793,0.9998695046737032
1793,"pyr-4,1",ccn3,-0.6206728563362517,0.003334419355187647,0.9998692560248806
1468,"p-6,6,6,4i",br,-1.0431394665192535,0.0037409224150343353,0.9998661407541106
1948,"trz124-3,1",bf4,-0.9617348382140476,0.003959136825333414,0.9998658145488993
1293,"p-12,4,4,4",triazolide123,-0.8589875357266273,0.0034118553512596478,0.9998645918854268
754,"im-8chch(Z)8,1",ntf2,-0.7324290952940087,0.003083523454775053,0.9998644506379581
1532,"pip-2o1,2",ntf2,-0.9690198299991898,0.0040776411619522996,0.9998644187810561
832,"mo-2o1,1",ntf2,-0.9666949949901338,0.0038472104179349095,0.9998637706264037
1626,"py-2,8[2]",ntf2,-0.8830485209994189,0.003698101410135531,0.9998609437071577
548,"im-4,1",bf3-ph-f[2],-0.9372326769420355,0.003867594333010155,0.9998605948017527
1949,"trz124-3,1",i,-1.0134385481924255,0.003770820441236201,0.9998604500146289
1287,"p-12,2,2,2",pyrrolide-cn[2],-0.9026221357404206,0.0036364806434026832,0.9998570962732798
1679,py-4,al(ohfip)4,-0.8846869652011516,0.004039724299311183,0.9998563188816374
1357,"p-14,6,6,6",pyrazolide-cf3[3],-0.7335941875931983,0.0030070799611619362,0.9998557623865357
1067,"n-2oh,3i,1,1",ntf2,-0.8107013451882485,0.003395859569974176,0.9998547748004516
446,"im-2oh,1",fap,-0.9959698278331747,0.004031801353621476,0.9998534527943632
1103,"n-3cooh,1,1,1",ntf2,-0.9129962418005384,0.003418498317091852,0.9998524767358856
695,"im-6,1",triazolide123,-0.9333813942873099,0.0036823478083403745,0.9998516408804594
1499,"p-8,8,8,8",br,-0.7738618005014263,0.0029582703979270544,0.9998510053263743
1136,"n-4,4,4,4",al(ohfip)4,-1.0740309551153295,0.004418194292505722,0.9998502165508627
1745,"pyr-1ch,1",ntf2,-0.8941652264582209,0.003620203920520038,0.9998501498701732
43,"cprop-(n-5,5),(n-5,5),(n-5,5)",dca,-0.9702117998988599,0.003908630920734569,0.9998488745132847
169,"im-1o1,2,2",ntf2,-1.0046845638182096,0.004251441634789679,0.999848476473854
1962,"turea-2,(2,0),(2,0)",so4-2,-0.8196509932183854,0.003435173810663148,0.9998480847327452
1194,"n-8,2,2,2",fsa,-0.8100207160109001,0.003403623102874778,0.9998465133023416
1402,"p-3nh2,4,4,4",ile,-0.877579885955585,0.0033099027985485996,0.9998463748364863
72,epslac,for,-1.2543569962484877,0.005504196985759352,0.999845540866519
1521,"pip-2o1,1,1[3]",otf,-1.036544937237381,0.003938421361043022,0.9998420387925732
1835,pyr,ntf2,-0.8217591827349411,0.0036771299037039297,0.9998410216893125
1963,turea-2,so4-2,-0.7687588841755599,0.0028896210505918577,0.9998401154162994
1403,"p-3nh2,4,4,4",leu,-0.8930532762813315,0.0033807051821025114,0.999838631973289
1678,"py-4,dma[4]",ntf2,-0.8959691991488224,0.003898128226083531,0.9998378553116413
1054,"n-2oh,2oh,2oh",for,-1.041221684991574,0.0038171110677556156,0.9998366465581331
1395,"p-3nh2,4,4,4",arg,-0.855961650869486,0.0031328236445135717,0.9998366300546941
725,"im-8,1",gly,-0.9623805816039284,0.0038123137706961778,0.9998362074021597
1892,quini-4,ntf2,-0.9199965322719436,0.0037098776365991496,0.9998358846110127
1737,py,for,-0.5386627142689348,0.004629252845767832,0.9998358611435592
172,"im-1o1,3,2",ntf2,-1.058046883786547,0.004453566768791452,0.9998343178744313
437,"im-2o2,3",ntf2,-0.9710807486476973,0.00434350769898971,0.9998343107804469
866,"n-10,10,1,1","herbicide-2,4-DP",-0.9239390129584304,0.0034854873365633404,0.9998342908800905
1421,"p-4,2,2,2",pyrrolide-cn[2],-0.9052573724923614,0.0038012399298459573,0.9998338296843106
703,"im-6oh,1",cl,-0.8483534258673894,0.0033181508536331374,0.9998320333585424
795,"im-cp,4",ntf2,-0.8388342066483329,0.0036996818647560274,0.999830355048747
395,"im-2o1,1o1,1",ntf2,-1.0021702191034614,0.004151940496130047,0.9998299809244862
1493,"p-8,8,8,1",ntf2,-0.8505465928253423,0.0034543524461562777,0.9998295061747605
517,"im-3so3h,4",camphorsulfonate,-0.9356802040679632,0.003667505551272923,0.9998285662928897
1097,"n-3,3,3,3",so4-4,-0.8913999351453393,0.0032011861227017355,0.9998281285162169
401,"im-2o1,2,1o3",ntf2,-1.0303011085468219,0.004409521282472724,0.9998271847802459
30,"cprop-(n-3,3),(n-3,3),(n-3,3)",dca,-1.1753009906566332,0.0048740841083439535,0.9998263017705371
597,"im-4,1",so4-2,-0.8249153466506142,0.0034145303885650814,0.9998259016839329
843,"mo-4,1",so4-4,-0.7102345438765638,0.002600795026396947,0.9998254349518321
1951,"trz124-3,1",ntf2,-0.9794968587325081,0.004167810072837351,0.9998246841564875
1661,"py-4,1[3],1[5]",ntf2,-0.9651533339601641,0.004141013594448837,0.9998241680281844
1696,"py-6,1[3],1[5]",ntf2,-0.8991480321211915,0.0038505630107557192,0.9998230801847786
365,im-2cn,2ac,-1.0535498245228176,0.004416104567546119,0.9998227079055628
550,"im-4,1",bf3-ph-f[4],-0.9915277857183482,0.004119691005915658,0.999822593558582
197,"im-1ph,1",so4-1,-0.9377450837621143,0.003413223270155561,0.9998208848285651
705,"im-6oh,4",cl,-0.7511652813961286,0.002943107868699033,0.9998204349642783
520,"im-4,1,1",al(ohfip)4,-0.8928005919480284,0.004084727789991549,0.9998204086524767
852,"mo-9,1",dca,-0.9433302005806138,0.0036146773879160246,0.9998203769391785
104,"im-1,1,1o2",ntf2,-0.849720529496118,0.003847718287654717,0.9998198893953895
1302,"p-14,6,6,6",ac,-0.7778613300718138,0.0031649603979604594,0.9998193200525521
717,"im-8,1",ala,-0.9981447966928738,0.0038564799649851047,0.9998188858202905
55,dbu-10,scn,-0.9405418746720167,0.0035042306857363936,0.9998186939705179
31,"cprop-(n-3,3),(n-3,3),(n-3,3)",ntf2,-0.9506641198068841,0.003909882255665398,0.9998184572442507
704,"im-6oh,2",cl,-0.8600767014534353,0.0033254696753935277,0.9998180928087159
1658,"py-4,1[2],1[3]",ntf2,-0.9996560243318052,0.004123635135366609,0.9998180277303628
609,"im-4,2,1o2",ntf2,-1.010275288522584,0.004335347313635499,0.9998179892058718
793,"im-chc(ch3)2,1",bf4,-1.0312877712183333,0.004261248142263543,0.999817124143771
271,"im-2,1",imidazolide,-1.706706407471461,0.006489178515545284,0.9998160388955422
69,epslac,4ac,-1.439076154466765,0.006028416397247048,0.9998159560503219
1738,pyr-1(o)pyr,ntf2,-1.03412192831708,0.004141110848154497,0.9998142268683506
1430,"p-4,4,4,4",1ac,-1.2425310622924641,0.00478326314113162,0.9998138710462713
28,"cprop-(n-3,1),(n-1,1),(n-1,1)",ntf2,-0.9267445413084499,0.004109228008110564,0.9998120851947491
1932,thtp-4,ntf2,-0.8830561119814347,0.003772657997453309,0.9998104369356049
1216,"n-a,a",for,-0.9118350532511806,0.005624618033796453,0.9998093394182375
1308,"p-14,6,6,6",benzimidazolide,-0.7482492312922523,0.0029022381057703366,0.9998089539721139
539,"im-4,1",behss,-0.5925661997019005,0.0022608379586810737,0.9998083994326034
1309,"p-14,6,6,6",bf4,-0.6976307709759638,0.0027986971588089544,0.9998082275254101
1300,"p-14,6,6,6",8ac,-0.7412521921340629,0.0030160423148221393,0.9998068366607104
604,"im-4,1",tehss,-0.5602810666010251,0.002160770320010028,0.9998064162141261
419,"im-2o2,1",ntf2,-0.8769005762835483,0.004103037766499431,0.9998060432791123
551,"im-4,1",bf3-ph-o1[2],-1.0725407591792877,0.003935036104269724,0.9998057474889905
176,"im-1o1,4",ntf2,-0.9560470642827863,0.004212040810618589,0.9998049757565594
39,"cprop-(n-4,4),(n-2,2),(n-2,2)",dca,-0.9217057994840472,0.003993915506169167,0.9998038572561506
269,"im-2,1",hso4,-0.6632706070494697,0.0025865040435793457,0.9998035852996291
1364,"p-14,6,6,6",triazolide123,-0.7667166865930658,0.003115365164797821,0.9998034305268745
1358,"p-14,6,6,6",pyrazolide-no2[4],-0.7453079212726739,0.0029731505563166207,0.9998033621122799
1404,"p-3nh2,4,4,4",lys,-0.8318760451353114,0.0031547042454216283,0.9998024927575412
544,"im-4,1",bf3-ph-1[f][3],-0.9443795385300057,0.003930355629797155,0.9998018623937909
1213,"n-[2o]21,[2o]21,[2o]21,2",ntf2,-0.9146006318242873,0.003998679571088106,0.9998009990768846
346,"im-2cn,2o2",tfa,-0.9744540650593136,0.0036176104253221623,0.9997975460629938
589,"im-4,1",po3h-1,-1.0043529758518281,0.0042281537535252345,0.9997970249067505
1869,"pz-2,1",dca,-0.839827947197575,0.004103668113244948,0.9997961281775756
426,"im-2o2,2,1o3",ntf2,-0.9986899487832303,0.004309026486185197,0.9997942786517565
1721,"py-8,cn[3]",ntf2,-0.8744960564027706,0.0032973246758686925,0.9997940885274808
477,"im-3,2,1o2",ntf2,-1.008021202468315,0.004360124877352283,0.9997934837057099
611,"im-4,2",br,-2.226821411004451,0.008670911743592922,0.9997931517173022
641,"im-5,1,1o2",ntf2,-1.0179235660014576,0.004294198153904057,0.9997930584588206
1362,"p-14,6,6,6",tpes,-0.9486978484446794,0.003790114917264168,0.9997926220464195
918,"n-2,2,1",so3-1,-0.9146925277659114,0.0039716511689409035,0.9997920010333747
706,im-6oh,cl,-0.8352866170859373,0.0033386827279805603,0.9997915465647763
88,"guad-(4,1),(1,1),(1,1)",ntf2,-0.879907056162076,0.0038587699462643496,0.9997907856980666
638,"im-4so3h,1",otf,-0.7910972811944661,0.00301466270992572,0.9997893287501086
18,"cprop-(n-10,10),(n-10,10),(n-10,10)",dca,-0.9245280857182695,0.003648555373906242,0.9997885298665015
1956,"trz124-4so3h,5",otf,-0.8570539814225826,0.0036891096989379005,0.9997882273911657
594,"im-4,1",so3-4[f],-0.9007188930047884,0.0036214917172925644,0.9997877841755041
1545,"pip-3cn,1",scn,-0.9087860557167733,0.00331193628806429,0.999787568286965
1145,"n-4,4,4,4",oh,0.2668448788388829,0.0010016497775507719,0.9997864995493105
624,im-4,no3,-1.004211888840189,0.003948644442662033,0.9997862729011012
1445,"p-4,4,4,4","po2-8i,8i",-0.7967979442061096,0.0031214526393405716,0.9997856616295765
1909,"s-3,1,1",ntf2,-0.771036752040565,0.0036184257485123725,0.9997854410603009
949,n-2,hso4,-0.6552463842294537,0.0027543008791619176,0.9997852010457814
1049,"n-2oh,2oh,1",ac,-1.0725467941471256,0.0042757701992164904,0.9997848481655188
1080,n-2oh,no3,-0.8315918158928494,0.0035764219611635027,0.9997846144892586
1061,"n-2oh,2oh",la,-1.0737472993389294,0.004207068950435145,0.9997843980120774
1324,"p-14,6,6,6",gly,-0.7629386717722328,0.0031340910981102863,0.9997842573719301
1056,"n-2oh,2oh,2oh",mal,-0.944737336646607,0.0033129283263813756,0.9997832970247492
1700,"py-6,1[4]",ntf2,-0.8967106248128478,0.0039161264492392645,0.9997809894473344
385,"im-2o1,1,1o3",ntf2,-1.0264708852876434,0.0043672189765308275,0.9997800235114701
1329,"p-14,6,6,6","imidazolide-cn[4],cn[5]",-0.7599766381116627,0.0030624418750887237,0.9997798539656845
1208,"n-8,8,8",ac-2ph,-1.0378378890149658,0.004697983640413784,0.9997792122226645
34,"cprop-(n-4,1),(n-2,2),(n-2,2)",dca,-0.903619280951216,0.004034118079816076,0.9997780034344423
1610,"py-2,1[2]",ntf2,-0.7877684016815586,0.0035610633144775704,0.999777968588323
1517,"pip-1o1,2",ntf2,-0.9341480740280383,0.004032305948130099,0.9997771799465219
319,"im-2,2,1o3",ntf2,-0.9323695290245366,0.004116204275131945,0.9997768636495213
228,"im-2,1",al(ohfip)4,-0.7820511017775521,0.003723170448587423,0.9997765640154848
105,"im-1,1,1o3",ntf2,-0.9331720184107439,0.004092950236802954,0.9997755853904933
1119,"n-3so3h,4i",hso4,-0.557528821317249,0.0019882733899423185,0.999775523032306
216,"im-2,1,1o3",ntf2,-0.9994802931478906,0.004331086513183292,0.9997737753785353
1501,"p-8,8,8,8",ntf2,-0.8074675897335131,0.0032329346794334394,0.9997727559839363
1964,"turea-4,(1,0),(1,0)",ntf2,-0.9219916702621829,0.003912968106941162,0.9997726992550054
87,"guad-(3,3),(1,1),(1,1)",ntf2,-0.9170233962680329,0.003926728183432759,0.9997712062132207
1647,py-3,ntf2,-0.8159408977465095,0.003786101709402146,0.9997699338334919
170,"im-1o1,2",ntf2,-0.8973779266021357,0.004111254901582883,0.9997696644889438
743,"im-8,1",tcb,-1.0714787193118116,0.004541095409319049,0.9997684592015246
531,"im-4,1,1o2",ntf2,-0.9826059981926409,0.004224865203555371,0.9997646613100108
175,"im-1o1,4,2",ntf2,-1.0018555547707633,0.004178693975531329,0.9997641525185704
1534,"pip-2o1,2o2",ntf2,-1.0191989761442748,0.004232547183733751,0.9997640457029962
440,"im-2o2,4",ntf2,-0.9573977911613031,0.004260362223321054,0.9997629020550413
822,"mo-2,1",dca,-0.769231470891313,0.003300969739491298,0.9997628686761131
36,"cprop-(n-4,1),(n-4,1),(n-4,1)",dca,-1.0085839592649155,0.004304957522081822,0.9997627457990321
1068,"n-2oh,8,1,1",ntf2,-0.9086735989685387,0.003697469603948061,0.9997603144768007
179,"im-1o2,3",ntf2,-0.9748589541371832,0.004311394960642399,0.9997601404267332
760,"im-9,1",pf6,-0.8588509758830469,0.00330580349795508,0.9997601295454798
90,"guad-(4,3),(1,1),(1,1)",ntf2,-0.8395075983309759,0.003660114580514768,0.9997590137913175
1625,"py-2,7[2]",ntf2,-0.8803668522761734,0.003729542922881048,0.9997581623181414
282,"im-2,1","po2-1,o1",-0.8596688018899251,0.0036979434456753117,0.9997547886106325
1864,pyrro,ac,-0.9842320793295047,0.005113540051167096,0.9997545033380608
1394,"p-3nh2,4,4,4",ala,-0.8696580345466305,0.003364435908499219,0.9997539112010022
46,"cprop-(n-6,1),(n-2,2),(n-2,2)",dca,-0.9109118483281747,0.004014128395467627,0.9997528998420374
386,"im-2o1,1,2",ntf2,-1.018360948941386,0.0042875290478169206,0.9997495655227613
45,"cprop-(n-6,1),(n-1,1),(n-1,1)",ntf2,-0.9045810335687096,0.003972240064994006,0.9997489483978471
1863,pyrro,4ac,-0.9783864897451099,0.0048718697426843715,0.9997451960271532
460,"im-3,1,1o3",ntf2,-0.9656080389074948,0.004154627697132756,0.9997425884936438
396,"im-2o1,1o1,2",ntf2,-1.0372215325795069,0.004325215394185628,0.9997424467615829
1128,"n-4,2,2,1",tfesi,-1.0272824884739438,0.004069868968014364,0.9997421829893569
142,"im-14,1",ntf2,-0.843032187713178,0.003505037273510669,0.9997413167556729
1761,"pyr-2o1,1",fap,-0.8360900456363016,0.0036168697548664874,0.9997385191530523
9,"azp-[2o]21,1",tfa,-1.0100845761613126,0.0039178533066665305,0.9997337612999856
855,mo,for,-0.9357749225119919,0.00406172842906641,0.9997315072957352
168,"im-1o1,1",ntf2,-0.8757092823746636,0.003985700541450161,0.9997298623064874
1637,py-2,otf,-0.76881535493694,0.0035626362172507895,0.9997278709672115
1456,"p-5,2,2,2",fsa,-0.6988751719197732,0.0032933876038337634,0.9997267090665248
980,"n-2o1,2,1,1",ntf2,-0.769587569479888,0.0035608939428548817,0.9997250540723027
148,im-1,ntf2,-0.6984478741199766,0.003255197159640042,0.9997202997397615
1331,"p-14,6,6,6",indazolide,-0.8331880314895986,0.0033486199825795743,0.9997195873946708
752,"im-8chch(E)8,1",ntf2,-0.7678077217767646,0.003195679253986166,0.9997168774044356
1910,"s-3,2,1",ntf2,-0.8590147412584341,0.00400204361701521,0.999714345393093
1624,"py-2,6[2]",ntf2,-0.8782414018412475,0.003750545723548738,0.9997133618496297
1361,"p-14,6,6,6",tetrazolide,-0.7313778671085257,0.0029496190450961093,0.9997123630628353
1330,"p-14,6,6,6",imidazolide-no2[4],-0.7082649462821461,0.0028443959490972916,0.999708604294798
1405,"p-3nh2,4,4,4",met,-0.8631298752811191,0.0033374606205039212,0.9997068648608392
1718,"py-8,1[4]",bf4,-0.9923404039961763,0.00385829512647267,0.9997049497197923
1698,"py-6,1[3]",ntf2,-0.8772863414501453,0.0038290138322612066,0.9997044851034875
559,"im-4,1",clo4,-0.8058196105787762,0.003409766768631828,0.9997029456493031
677,"im-6,1",fecl4,-0.801564968282529,0.0036756304033464288,0.9997016410901264
1407,"p-3nh2,4,4,4",pro,-0.8847760911004614,0.003305837691074047,0.9997010558532619
89,"guad-(4,2),(1,1),(1,1)",ntf2,-0.8687886795129148,0.0038277492672613776,0.9996996012944157
64,dbu,ac,-1.11821809917718,0.004565883401097961,0.99969368872827
1902,"s-2,1,1",ntf2,-0.8269099255999253,0.0038328141518542656,0.9996936121777127
1457,"p-5,2,2,2",ntf2,-0.8627485928831216,0.0037826626320094183,0.9996925336959355
656,"im-5,5",ntf2,-0.8574792838893303,0.0037370384072749844,0.9996922808630224
1742,pyr-1,bf4,-0.5347239726555056,0.0029699038606639783,0.9996919680796006
421,"im-2o2,1o1,2",ntf2,-1.029783464966512,0.004329034382579642,0.999691921115523
593,"im-4,1",so3-1,-1.1836341280010378,0.005046976080564541,0.9996918752981794
318,"im-2,2,1o2",ntf2,-0.939531317216528,0.0041946373705226215,0.9996917205917625
173,"im-1o1,3",ntf2,-0.9507732243502243,0.004213379225010832,0.9996916338927903
914,"n-2,1,1",ac-ph,-1.0583339654756785,0.004327413262927231,0.9996914375560091
1332,"p-14,6,6,6",leu,-0.7144578892417474,0.0028995503101110973,0.9996906073303325
623,im-4,hso4,-0.6867154749995268,0.002645115758180274,0.9996895861828266
1503,"p-8,8,8,8",tb,-0.5792798535476282,0.0021574530850636702,0.9996873448279379
33,"cprop-(n-4,1),(n-1,1),(n-1,1)",ntf2,-0.8742686239322092,0.00392646609505932,0.9996870939079928
453,"im-2v,1,1",pyrazolide-no2[4],-1.0633001511145017,0.00406517164477594,0.9996851578264077
429,"im-2o2,2o1,1",ntf2,-1.0122012411854067,0.0042780423409952174,0.9996826047050871
38,"cprop-(n-4,4),(n-1,1),(n-1,1)",ntf2,-0.964066652359894,0.00410849904494219,0.9996817387799694
1722,"py-8,cn[4]",ntf2,-0.8454530497058926,0.00333463284555796,0.9996802429920089
1736,py,ac,-0.5539757109986314,0.004636078908640796,0.999678030336802
1567,"pip-[2o]21,1,1[3]",ntf2,-0.9062093945841726,0.0038253733755961045,0.999677651522502
1706,py-6,alcl4,-0.47881001358878356,0.002604323159632743,0.9996770167460435
1479,"p-8,2,2,2",pyrrolide-cn[2],-0.9743544971991469,0.003962070866053882,0.9996752996486951
1367,"p-14,8,8,8",cl,-0.7626199995902209,0.0029692322437731684,0.9996748575249286
259,"im-2,1",conco4,-0.8535393808800626,0.0036921613700526767,0.9996738194784399
1100,n-3,ac,-0.9391871362449942,0.003630900961074227,0.9996713360284083
1406,"p-3nh2,4,4,4",phe,-0.8869947878307518,0.0032950406178774818,0.9996710297707303
507,"im-3oh,2",cl,-0.791121037029543,0.0030216381609440993,0.99967075218472
1094,"n-3,2,2,1",tfesi,-1.0510440132107983,0.004158384429644342,0.9996689965848305
2,"azp-2o1,1",otf,-0.9004589229856447,0.003451118571318104,0.9996682985199042
422,"im-2o2,1o1",ntf2,-0.9880002879718609,0.004349465683155212,0.999667507847837
1911,"s-3,2,2",ntf2,-0.8866352697769009,0.004135453039293539,0.9996670809310965
430,"im-2o2,2o1,2",ntf2,-0.9972183465193925,0.004245329780406254,0.9996667126522746
423,"im-2o2,1o2",ntf2,-1.0011862088951706,0.004417202641562171,0.9996662146368279
1301,"p-14,6,6,6",ac-nh1,-0.8056856472858246,0.0032451790567668217,0.9996637471921183
406,"im-2o1,3,1",ntf2,-1.0190789682903143,0.004304065184397971,0.9996632360365654
523,"im-4,1,1",fap,-0.9117302381353246,0.0038029812905077064,0.9996631803620459
443,"im-2o2oh,1",cl,-0.794194823568509,0.0029907065646906806,0.9996627576315743
1289,"p-12,4,4,4",cl,-0.9243503139114491,0.0034015838605489933,0.9996616844344094
61,dbu-6,scn,-1.004112015389838,0.0036706316065551144,0.9996592799081483
1811,"pyr-4i,1",ntf2,-0.8554914459997588,0.0036057947532361443,0.9996573822349184
70,epslac,ac,-1.407573055903581,0.005947361633072022,0.9996569494534567
839,"mo-4,1",ccn3,-0.9705845741023835,0.003922721507657687,0.9996567256933974
420,"im-2o2,1o1,1",ntf2,-0.9650297793682847,0.004166181840275733,0.9996547885856827
1787,"pyr-3oh,1",ntf2,-0.7327589494675718,0.003278778629662097,0.999654009964014
1001,"n-2o2,2o1,1,1",bf4,-0.9209181042768864,0.0037162931900115853,0.9996535433401709
1833,pyr,hso4,-0.5720389623649961,0.002624964850494344,0.9996527801261457
1922,"s-5,2,2",ntf2,-0.8998485066941417,0.00411407014571746,0.999651785533771
1072,"n-2oh,ph",3ac,-1.5608277350931863,0.006417051075052658,0.999651148739096
1506,"p-a,1,1,1",ntf2,-0.8805297199320514,0.003940818775720132,0.9996486136003608
1320,"p-14,6,6,6",fap,-0.7970636780594087,0.0032539124663838667,0.9996485255650269
1102,n-3,no3,-0.6781975446663057,0.0032009406905289463,0.9996481034248322
1623,"py-2,5[2]",ntf2,-0.8744217504548323,0.003761275334703677,0.9996464842597254
384,"im-2o1,1,1o2",ntf2,-0.9106942813374257,0.00398993454198645,0.9996462292803505
1699,"py-6,1[4]",alcl4,-0.7911623405224636,0.003636193053386198,0.9996444518767698
1763,"pyr-2o1,1",im41,-0.9299142216201055,0.0038983811853306556,0.9996401323500451
214,"im-2,1,1","ph-coo[1],oh[2]",-0.8460568608053887,0.003348924451013501,0.999639024167395
537,"im-4,1",ala,-1.0332859617483627,0.004373880877576041,0.9996389404353881
62,dbu-8,dca,-0.9205865496750502,0.003661351523528954,0.9996385705436193
667,"im-6,1",alcl4,-0.6436292785104624,0.0031581528049460816,0.9996355657471624
165,"im-1o1,1,2",ntf2,-0.9873599642894397,0.0041551014525483265,0.9996324083234994
1304,"p-14,6,6,6",ala,-0.7348090598195737,0.003000935733276451,0.9996290117664898
193,"im-1ph,1",cl,-1.2155739906383456,0.004315287182033022,0.9996290025698582
513,"im-3so3h,1[2]",camphorsulfonate,-0.9263173674649317,0.003806918618992189,0.9996279971531904
202,"im-1tms,1",ntf2,-0.9400516082397246,0.004052922700521559,0.9996267913493242
1062,"n-2oh,2oh",mal,-0.9438182777423241,0.0033495150799235963,0.99962621356189
152,"im-1ch,1",ntf2,-0.9593804273364747,0.003822092647171074,0.9996260824171577
1632,"py-2,cn[4]",so4-2,-0.9442800607532191,0.0034268397972913676,0.9996259703499052
1710,py-7,ntf2,-0.8395585959453886,0.003665425577416855,0.9996250714558936
414,"im-2o2,1,1",ntf2,-0.8782369711600485,0.00392694620148323,0.9996246341670456
1917,"s-4,4,1",dca,-0.7433659300230543,0.0035437661386228084,0.9996237893792611
1002,"n-2o2,2o1,1,1",ntf2,-0.7754168167836671,0.003659439963626592,0.999623201800034
1078,n-2oh,la,-1.083640908946483,0.004260342646609328,0.9996213979471247
215,"im-2,1,1o2",ntf2,-0.9077506065061393,0.004072738652335323,0.99962053826501
1914,"s-4,1,1",ntf2,-0.8785663133916383,0.0039065028224632165,0.9996192312827759
1437,"p-4,4,4,4",for,-1.1682447297501213,0.004431889395565643,0.9996158640051505
1926,tht-2,no3,-0.7188415308263112,0.0030943622517200973,0.9996155263863042
162,"im-1dmsotms,1",ntf2,-0.8664221052943062,0.0038179792915715707,0.9996137790030898
1866,pyrro,for,-0.8581295608897361,0.004828411754758868,0.9996123350107988
1409,"p-3nh2,4,4,4",thr,-0.8729244470328374,0.003266827506824617,0.9996108038730249
335,im-2,so3-1,-0.9512048471829462,0.003784031190668517,0.9996105572986076
522,"im-4,1,1",dca,-0.8637015524108319,0.0038888373080123453,0.99960927805222
468,"im-3,1",bf4,-0.865401830248685,0.0038280446579393407,0.9996078138381762
1714,"py-8,1[3]",alcl4,-0.5905651238207135,0.0027181598498964943,0.999605333086878
434,"im-2o2,2o2",ntf2,-0.883170503860358,0.004075046578799519,0.9996046288934157
369,im-2cn,hso4,-0.7276328380487787,0.002689109430576184,0.9996011309482691
1337,"p-14,6,6,6",ox,-0.8423336322495988,0.0032332387401018533,0.9995997033500722
867,"n-10,2,2,2",ntf2,-0.911792692373703,0.003676434212922305,0.9995960120970485
1178,"n-6,4,4,4",ntf2,-0.9286277112941266,0.0036042160915376906,0.9995949789150528
425,"im-2o2,2,1o2",ntf2,-1.001977726458462,0.004377713125983581,0.9995948860881815
840,"mo-4,1",dca,-0.8859831356398576,0.0035406983261489105,0.9995875721694153
549,"im-4,1",bf3-ph-f[3],-0.9334101908492227,0.003983968651322879,0.9995868583439025
873,"n-18,1,1,1","herbicide-2,4-DP",-0.8834013147075357,0.0031795067071830846,0.9995860424499281
1011,"n-2o2oh,[2o]22oh,13,1",so4-1,-0.6597197355127022,0.002521670220973768,0.9995851715306836
916,"n-2,1,1",for,-0.5736211956986619,0.0036717481839212444,0.9995845831213396
177,"im-1o2,1",ntf2,-0.8986863098025631,0.004083314820568055,0.9995836697072064
81,"guad-(2,2),(1,1),(1,1)",ntf2,-0.7849107847721719,0.0036478475078387885,0.9995818524041703
1323,"p-14,6,6,6",gdcl6,-0.4708437614005021,0.001750630200083498,0.9995802977392433
400,"im-2o1,2,1o2",ntf2,-1.0001508446304022,0.0043472243883854395,0.9995787734136342
48,"cprop-(n-6,6),(n-1,1),(n-1,1)",ntf2,-0.8802253418081293,0.003726033724486006,0.9995740075656137
17,"cguad-(3,1),1,1",ntf2,-0.8272906299822511,0.0037997490231402634,0.999572472471343
1622,"py-2,4[2]",ntf2,-0.8759929813822347,0.0037652916145557627,0.9995705774558297
540,"im-4,1",bf2ox,-1.047299626668822,0.004304461294498321,0.9995692451575824
607,"im-4,1",tpes,-0.8055847186853861,0.00359493508553063,0.9995668694039022
1071,"n-2oh,ph",2ac,-1.5286054938518836,0.00642675603144884,0.9995633877828005
